Model,Architecture,Device,Time_seconds
CTGAN,"(10, 5)",CUDA,0.2898
CTGAN,"(10, 5)",CUDA,0.2972
CTGAN,"(10, 5)",CUDA,0.3118
CTGAN,"(10, 5)",CUDA,0.3671
CTGAN,"(10, 5)",CUDA,0.3444
CTGAN,"(10, 5)",CUDA,0.3604
CTGAN,"(10, 5)",CUDA,0.3662
CTGAN,"(10, 5)",CUDA,0.3084
CTGAN,"(10, 5)",CUDA,0.316
CTGAN,"(10, 5)",CUDA,0.2955
CTGAN,"(10, 5)",CUDA,0.2905
CTGAN,"(10, 5)",CUDA,0.2902
CTGAN,"(10, 5)",CUDA,0.3186
CTGAN,"(10, 5)",CUDA,0.2883
CTGAN,"(10, 5)",CUDA,0.2915
CTGAN,"(10, 5)",CUDA,0.2909
CTGAN,"(10, 5)",CUDA,0.3246
CTGAN,"(10, 5)",CUDA,0.2948
CTGAN,"(10, 5)",CUDA,0.3128
CTGAN,"(10, 5)",CUDA,0.32
CTGAN,"(10, 5)",CUDA,0.3317
CTGAN,"(10, 5)",CUDA,0.3072
CTGAN,"(10, 5)",CUDA,0.2964
CTGAN,"(10, 5)",CUDA,0.3274
CTGAN,"(10, 5)",CUDA,0.2931
CTGAN,"(10, 5)",CUDA,0.2835
CTGAN,"(10, 5)",CUDA,0.2857
CTGAN,"(10, 5)",CUDA,0.2836
CTGAN,"(10, 5)",CUDA,0.3127
CTGAN,"(10, 5)",CUDA,0.2827
CTGAN,"(10, 5)",CUDA,0.2864
CTGAN,"(10, 5)",CUDA,0.282
CTGAN,"(10, 5)",CUDA,0.3077
CTGAN,"(10, 5)",CUDA,0.2806
CTGAN,"(10, 5)",CUDA,0.2844
CTGAN,"(10, 5)",CUDA,0.2808
CTGAN,"(10, 5)",CUDA,0.3185
CTGAN,"(10, 5)",CUDA,0.2807
CTGAN,"(10, 5)",CUDA,0.2898
CTGAN,"(10, 5)",CUDA,0.284
CTGAN,"(10, 5)",CUDA,0.305
CTGAN,"(10, 5)",CUDA,0.2823
CTGAN,"(10, 5)",CUDA,0.2837
CTGAN,"(10, 5)",CUDA,0.2825
CTGAN,"(10, 5)",CUDA,0.2926
CTGAN,"(10, 5)",CUDA,0.2922
CTGAN,"(10, 5)",CUDA,0.2822
CTGAN,"(10, 5)",CUDA,0.2821
CTGAN,"(10, 5)",CUDA,0.2792
CTGAN,"(10, 5)",CUDA,0.3063
CTGAN,"(10, 5)",CUDA,0.2776
CTGAN,"(10, 5)",CUDA,0.2789
CTGAN,"(10, 5)",CUDA,0.2789
CTGAN,"(10, 5)",CUDA,0.3116
CTGAN,"(10, 5)",CUDA,0.2787
CTGAN,"(10, 5)",CUDA,0.2805
CTGAN,"(10, 5)",CUDA,0.2833
CTGAN,"(10, 5)",CUDA,0.3053
CTGAN,"(10, 5)",CUDA,0.288
CTGAN,"(10, 5)",CUDA,0.2832
CTGAN,"(10, 5)",CUDA,0.2839
CTGAN,"(10, 5)",CUDA,0.3106
CTGAN,"(10, 5)",CUDA,0.2822
CTGAN,"(10, 5)",CUDA,0.2851
CTGAN,"(10, 5)",CUDA,0.2833
CTGAN,"(10, 5)",CUDA,0.3131
CTGAN,"(10, 5)",CUDA,0.2798
CTGAN,"(10, 5)",CUDA,0.2808
CTGAN,"(10, 5)",CUDA,0.2806
CTGAN,"(10, 5)",CUDA,0.3211
CTGAN,"(10, 5)",CUDA,0.2827
CTGAN,"(10, 5)",CUDA,0.2816
CTGAN,"(10, 5)",CUDA,0.2815
CTGAN,"(10, 5)",CUDA,0.2808
CTGAN,"(10, 5)",CUDA,0.3181
CTGAN,"(10, 5)",CUDA,0.2814
CTGAN,"(10, 5)",CUDA,0.2815
CTGAN,"(10, 5)",CUDA,0.2823
CTGAN,"(10, 5)",CUDA,0.3027
CTGAN,"(10, 5)",CUDA,0.2819
CTGAN,"(10, 5)",CUDA,0.2864
CTGAN,"(10, 5)",CUDA,0.2842
CTGAN,"(10, 5)",CUDA,0.3144
CTGAN,"(10, 5)",CUDA,0.2822
CTGAN,"(10, 5)",CUDA,0.2857
CTGAN,"(10, 5)",CUDA,0.283
CTGAN,"(10, 5)",CUDA,0.3052
CTGAN,"(10, 5)",CUDA,0.2833
CTGAN,"(10, 5)",CUDA,0.2854
CTGAN,"(10, 5)",CUDA,0.2814
CTGAN,"(10, 5)",CUDA,0.2991
CTGAN,"(10, 5)",CUDA,0.283
CTGAN,"(10, 5)",CUDA,0.2828
CTGAN,"(10, 5)",CUDA,0.282
CTGAN,"(10, 5)",CUDA,0.3047
CTGAN,"(10, 5)",CUDA,0.2825
CTGAN,"(10, 5)",CUDA,0.2833
CTGAN,"(10, 5)",CUDA,0.2813
CTGAN,"(10, 5)",CUDA,0.2826
CTGAN,"(10, 5)",CUDA,0.2986
CTGAN,"(10, 5)",CUDA,0.284
CTGAN,"(10, 5)",CUDA,0.2822
CTGAN,"(10, 5)",CUDA,0.2863
CTGAN,"(10, 5)",CUDA,0.3103
CTGAN,"(10, 5)",CUDA,0.2865
CTGAN,"(10, 5)",CUDA,0.2849
CTGAN,"(10, 5)",CUDA,0.2837
CTGAN,"(10, 5)",CUDA,0.3028
CTGAN,"(10, 5)",CUDA,0.2864
CTGAN,"(10, 5)",CUDA,0.2846
CTGAN,"(10, 5)",CUDA,0.2839
CTGAN,"(10, 5)",CUDA,0.3138
CTGAN,"(10, 5)",CUDA,0.2925
CTGAN,"(10, 5)",CUDA,0.2823
CTGAN,"(10, 5)",CUDA,0.2824
CTGAN,"(10, 5)",CUDA,0.3047
CTGAN,"(10, 5)",CUDA,0.2782
CTGAN,"(10, 5)",CUDA,0.2838
CTGAN,"(10, 5)",CUDA,0.2795
CTGAN,"(10, 5)",CUDA,0.3182
CTGAN,"(10, 5)",CUDA,0.2837
CTGAN,"(10, 5)",CUDA,0.2839
CTGAN,"(10, 5)",CUDA,0.2841
CTGAN,"(10, 5)",CUDA,0.3102
CTGAN,"(10, 5)",CUDA,0.2923
CTGAN,"(10, 5)",CUDA,0.2842
CTGAN,"(10, 5)",CUDA,0.2847
CTGAN,"(10, 5)",CUDA,0.2973
CTGAN,"(10, 5)",CUDA,0.2995
CTGAN,"(10, 5)",CUDA,0.2914
CTGAN,"(10, 5)",CUDA,0.2839
CTGAN,"(10, 5)",CUDA,0.2808
CTGAN,"(10, 5)",CUDA,0.3188
CTGAN,"(10, 5)",CUDA,0.2853
CTGAN,"(10, 5)",CUDA,0.2856
CTGAN,"(10, 5)",CUDA,0.2844
CTGAN,"(10, 5)",CUDA,0.3071
CTGAN,"(10, 5)",CUDA,0.2814
CTGAN,"(10, 5)",CUDA,0.2837
CTGAN,"(10, 5)",CUDA,0.2832
CTGAN,"(10, 5)",CUDA,0.3067
CTGAN,"(10, 5)",CUDA,0.2845
CTGAN,"(10, 5)",CUDA,0.287
CTGAN,"(10, 5)",CUDA,0.2838
CTGAN,"(10, 5)",CUDA,0.3097
CTGAN,"(10, 5)",CUDA,0.2782
CTGAN,"(10, 5)",CUDA,0.28
CTGAN,"(10, 5)",CUDA,0.2776
CTGAN,"(10, 5)",CUDA,0.3062
CTGAN,"(10, 5)",CUDA,0.2786
CTGAN,"(10, 5)",CUDA,0.2864
CTGAN,"(10, 5)",CUDA,0.2799
CTGAN,"(10, 5)",CUDA,0.3067
CTGAN,"(10, 5)",CUDA,0.2893
CTGAN,"(10, 5)",CUDA,0.2865
CTGAN,"(10, 5)",CUDA,0.2834
CTGAN,"(10, 5)",CUDA,0.2805
CTGAN,"(10, 5)",CUDA,0.3081
CTGAN,"(10, 5)",CUDA,0.2791
CTGAN,"(10, 5)",CUDA,0.2852
CTGAN,"(10, 5)",CUDA,0.2838
CTGAN,"(10, 5)",CUDA,0.3114
CTGAN,"(10, 5)",CUDA,0.2831
CTGAN,"(10, 5)",CUDA,0.2843
CTGAN,"(10, 5)",CUDA,0.2818
CTGAN,"(10, 5)",CUDA,0.3082
CTGAN,"(10, 5)",CUDA,0.281
CTGAN,"(10, 5)",CUDA,0.2868
CTGAN,"(10, 5)",CUDA,0.282
CTGAN,"(10, 5)",CUDA,0.3062
CTGAN,"(10, 5)",CUDA,0.3005
CTGAN,"(10, 5)",CUDA,0.2857
CTGAN,"(10, 5)",CUDA,0.2811
CTGAN,"(10, 5)",CUDA,0.3116
CTGAN,"(10, 5)",CUDA,0.286
CTGAN,"(10, 5)",CUDA,0.2855
CTGAN,"(10, 5)",CUDA,0.2854
CTGAN,"(10, 5)",CUDA,0.3492
CTGAN,"(10, 5)",CUDA,0.3087
CTGAN,"(10, 5)",CUDA,0.3092
CTGAN,"(10, 5)",CUDA,0.4087
CTGAN,"(10, 5)",CUDA,0.4047
CTGAN,"(10, 5)",CUDA,0.3278
CTGAN,"(10, 5)",CUDA,0.2902
CTGAN,"(10, 5)",CUDA,0.3108
CTGAN,"(10, 5)",CUDA,0.2871
CTGAN,"(10, 5)",CUDA,0.2913
CTGAN,"(10, 5)",CUDA,0.287
CTGAN,"(10, 5)",CUDA,0.3464
CTGAN,"(10, 5)",CUDA,0.3183
CTGAN,"(10, 5)",CUDA,0.289
CTGAN,"(10, 5)",CUDA,0.2863
CTGAN,"(10, 5)",CUDA,0.2882
CTGAN,"(10, 5)",CUDA,0.2854
CTGAN,"(10, 5)",CUDA,0.2889
CTGAN,"(10, 5)",CUDA,0.2847
CTGAN,"(10, 5)",CUDA,0.2863
CTGAN,"(10, 5)",CUDA,0.2876
CTGAN,"(10, 5)",CUDA,0.2883
CTGAN,"(10, 5)",CUDA,0.2854
CTGAN,"(10, 5)",CUDA,0.2872
CTGAN,"(10, 5)",CUDA,0.2848
CTGAN,"(10, 5)",CUDA,0.2885
CTGAN,"(10, 5)",CUDA,0.2855
CTGAN,"(10, 5)",CUDA,0.2875
CTGAN,"(10, 5)",CUDA,0.2846
CTGAN,"(10, 5)",CUDA,0.2843
CTGAN,"(10, 5)",CUDA,0.2866
CTGAN,"(10, 5)",CUDA,0.2863
CTGAN,"(10, 5)",CUDA,0.2854
CTGAN,"(10, 5)",CUDA,0.2894
CTGAN,"(10, 5)",CUDA,0.2864
CTGAN,"(10, 5)",CUDA,0.3116
CTGAN,"(10, 5)",CUDA,0.2868
CTGAN,"(10, 5)",CUDA,0.2858
CTGAN,"(10, 5)",CUDA,0.2831
CTGAN,"(10, 5)",CUDA,0.2857
CTGAN,"(10, 5)",CUDA,0.2871
CTGAN,"(10, 5)",CUDA,0.2834
CTGAN,"(10, 5)",CUDA,0.2851
CTGAN,"(10, 5)",CUDA,0.2848
CTGAN,"(10, 5)",CUDA,0.2883
CTGAN,"(10, 5)",CUDA,0.2859
CTGAN,"(10, 5)",CUDA,0.2867
CTGAN,"(10, 5)",CUDA,0.2864
CTGAN,"(10, 5)",CUDA,0.2875
CTGAN,"(10, 5)",CUDA,0.2805
CTGAN,"(10, 5)",CUDA,0.2872
CTGAN,"(10, 5)",CUDA,0.2856
CTGAN,"(10, 5)",CUDA,0.289
CTGAN,"(10, 5)",CUDA,0.2931
CTGAN,"(10, 5)",CUDA,0.2876
CTGAN,"(10, 5)",CUDA,0.2859
CTGAN,"(10, 5)",CUDA,0.2862
CTGAN,"(10, 5)",CUDA,0.2846
CTGAN,"(10, 5)",CUDA,0.2862
CTGAN,"(10, 5)",CUDA,0.2851
CTGAN,"(10, 5)",CUDA,0.2865
CTGAN,"(10, 5)",CUDA,0.2867
CTGAN,"(10, 5)",CUDA,0.285
CTGAN,"(10, 5)",CUDA,0.2833
CTGAN,"(10, 5)",CUDA,0.288
CTGAN,"(10, 5)",CUDA,0.2857
CTGAN,"(10, 5)",CUDA,0.2832
CTGAN,"(10, 5)",CUDA,0.2849
CTGAN,"(10, 5)",CUDA,0.2877
CTGAN,"(10, 5)",CUDA,0.2839
CTGAN,"(10, 5)",CUDA,0.288
CTGAN,"(10, 5)",CUDA,0.2867
CTGAN,"(10, 5)",CUDA,0.2833
CTGAN,"(10, 5)",CUDA,0.2848
CTGAN,"(10, 5)",CUDA,0.2858
CTGAN,"(10, 5)",CUDA,0.3284
CTGAN,"(10, 5)",CUDA,0.2817
CTGAN,"(10, 5)",CUDA,0.2828
CTGAN,"(10, 5)",CUDA,0.2801
CTGAN,"(10, 5)",CUDA,0.2831
CTGAN,"(10, 5)",CUDA,0.2866
CTGAN,"(10, 5)",CUDA,0.2869
CTGAN,"(10, 5)",CUDA,0.2838
CTGAN,"(10, 5)",CUDA,0.2884
CTGAN,"(10, 5)",CUDA,0.2841
CTGAN,"(10, 5)",CUDA,0.2867
CTGAN,"(10, 5)",CUDA,0.2852
CTGAN,"(10, 5)",CUDA,0.2822
CTGAN,"(10, 5)",CUDA,0.2874
CTGAN,"(10, 5)",CUDA,0.2826
CTGAN,"(10, 5)",CUDA,0.2853
CTGAN,"(10, 5)",CUDA,0.2835
CTGAN,"(10, 5)",CUDA,0.2797
CTGAN,"(10, 5)",CUDA,0.2832
CTGAN,"(10, 5)",CUDA,0.2814
CTGAN,"(10, 5)",CUDA,0.282
CTGAN,"(10, 5)",CUDA,0.2845
CTGAN,"(10, 5)",CUDA,0.2842
CTGAN,"(10, 5)",CUDA,0.2854
CTGAN,"(10, 5)",CUDA,0.2843
CTGAN,"(10, 5)",CUDA,0.2847
CTGAN,"(10, 5)",CUDA,0.2842
CTGAN,"(10, 5)",CUDA,0.2846
CTGAN,"(10, 5)",CUDA,0.2879
CTGAN,"(10, 5)",CUDA,0.2849
CTGAN,"(10, 5)",CUDA,0.2853
CTGAN,"(10, 5)",CUDA,0.2935
CTGAN,"(10, 5)",CUDA,0.2856
CTGAN,"(10, 5)",CUDA,0.2858
