Epoch,Generator Loss,Discriminator Loss
0,0.5743257403373718,-0.040189966559410095
1,0.6433286070823669,-0.16440650820732117
2,0.7566669583320618,-0.12506771087646484
3,0.806236982345581,-0.05915972590446472
4,0.6570389270782471,0.06474920362234116
5,0.5508238673210144,0.05719863995909691
6,0.5972349047660828,0.16316133737564087
7,0.6994117498397827,-0.06000150740146637
8,0.49245768785476685,0.19539189338684082
9,0.5420319437980652,-0.1721990406513214
10,0.5382686853408813,0.09263429045677185
11,0.4890763759613037,-0.028338365256786346
12,0.5861026048660278,0.09097102284431458
13,0.7088059186935425,-0.1698024719953537
14,0.7222761511802673,-0.08811035752296448
15,0.3026891350746155,0.3261064291000366
16,0.6050418019294739,0.026493817567825317
17,0.6375285387039185,0.1281617134809494
18,0.7544345855712891,0.12314626574516296
19,0.8688563108444214,0.30847448110580444
20,0.9699277877807617,-0.021127164363861084
21,0.549870491027832,-0.20397721230983734
22,1.0784410238265991,0.2547590136528015
23,0.24938452243804932,-0.06634759902954102
24,0.8889918327331543,0.19159415364265442
25,1.0547829866409302,0.07921862602233887
26,0.7932015061378479,0.035208165645599365
27,0.46792978048324585,0.49462634325027466
28,1.1790902614593506,-0.6486715078353882
29,0.9602392911911011,0.15516680479049683
30,0.8502176403999329,-0.40956249833106995
31,0.7725788950920105,-0.3272968530654907
32,0.6129142045974731,-0.6511340141296387
33,0.7207826375961304,-0.24382129311561584
34,1.4134490489959717,-0.048745930194854736
35,1.1139565706253052,-0.089058518409729
36,0.7704862356185913,-0.5238549113273621
37,0.6372814178466797,0.2716982662677765
38,0.8197574019432068,1.4170817136764526
39,0.6567286252975464,-0.011421829462051392
40,0.7993984222412109,0.5645054578781128
41,0.8849693536758423,-0.4358772039413452
42,0.18212981522083282,0.38773348927497864
43,0.580826461315155,-0.3844204246997833
44,0.7724265456199646,-0.008851289749145508
45,0.10384661704301834,-0.14925602078437805
46,0.17784558236598969,0.2988278567790985
47,0.9695760607719421,-0.2946031987667084
48,0.43735289573669434,0.32084304094314575
49,0.4490836560726166,1.0595529079437256
50,0.6829763650894165,0.15740755200386047
51,0.3318822383880615,-0.5253871083259583
52,0.6978410482406616,0.16499513387680054
53,0.31879758834838867,0.9390182495117188
54,0.7559162378311157,0.5483402609825134
55,0.522971510887146,-0.7117944359779358
56,0.1536598950624466,0.7042352557182312
57,0.5270648002624512,0.12283805012702942
58,0.655627965927124,-0.4179392158985138
59,0.5291310548782349,0.2132609486579895
60,0.8639718294143677,-0.8885353803634644
61,0.7438037991523743,-0.2097254991531372
62,0.6957108378410339,0.23313187062740326
63,0.510646641254425,0.41136598587036133
64,0.542019784450531,0.3206312656402588
65,0.08254903554916382,0.05581307411193848
66,0.49347054958343506,-0.4570237994194031
67,0.874465823173523,-0.6318802833557129
68,0.6714989542961121,0.48770853877067566
69,1.0800533294677734,0.42183542251586914
70,0.06838943064212799,-0.3598257601261139
71,0.3138861656188965,-0.41884392499923706
72,0.4150713384151459,-0.37437310814857483
73,1.2803058624267578,-0.023803651332855225
74,0.14221659302711487,-0.4615623950958252
75,0.32982516288757324,0.17584636807441711
76,0.59169602394104,0.29061269760131836
77,0.20466917753219604,-0.34159591794013977
78,0.7041810154914856,0.6320165395736694
79,0.7158804535865784,0.7457752823829651
80,0.6264681220054626,-0.047288618981838226
81,0.21154645085334778,-0.16872841119766235
82,0.8548848032951355,-0.4853748083114624
83,0.1613224446773529,-0.6363769769668579
84,0.24316617846488953,-0.7706753015518188
85,0.3865089416503906,-0.23980379104614258
86,1.09347403049469,-0.03352248668670654
87,0.36193040013313293,0.31794729828834534
88,-0.011776864528656006,-0.6094154119491577
89,1.1700025796890259,-0.4227638244628906
90,0.5948788523674011,-0.6115356683731079
91,0.8271875977516174,-0.7515257000923157
92,0.8142073750495911,-0.5735415816307068
93,0.9550487995147705,-0.2549159824848175
94,0.3670346140861511,-0.47835439443588257
95,0.5528095960617065,-0.07014405727386475
96,0.7480486631393433,0.22477936744689941
97,0.5496004819869995,-0.4625045657157898
98,0.1534053236246109,-0.07426135987043381
99,0.45161110162734985,-0.5067430734634399
100,0.752605676651001,-0.5483435988426208
101,0.8260484933853149,-0.8475818634033203
102,0.6367390751838684,-0.06677529215812683
103,0.2495793104171753,-0.05958014726638794
104,0.31598615646362305,-0.9400831460952759
105,0.7015054225921631,0.23103204369544983
106,0.09452900290489197,-0.7272927761077881
107,0.19746418297290802,0.231065034866333
108,0.14529955387115479,0.28374379873275757
109,0.21541428565979004,0.7815601229667664
110,0.067414790391922,-0.32253026962280273
111,-0.1343158781528473,0.27697110176086426
112,0.4231497347354889,-0.19875237345695496
113,0.13299541175365448,0.032558560371398926
114,0.46547505259513855,0.4012243151664734
115,0.27536633610725403,-0.4890376627445221
116,0.5061632394790649,-0.16699743270874023
117,0.3655812442302704,0.6739405393600464
118,0.3763342797756195,0.44534236192703247
119,0.7140146493911743,-0.1791290044784546
120,0.5304561257362366,-0.8997018933296204
121,0.34808364510536194,-0.7230099439620972
122,0.23136061429977417,-0.9405608177185059
123,0.3635365962982178,0.20409312844276428
124,-0.09030166268348694,-0.8840520977973938
125,0.3914436399936676,-0.06270861625671387
126,0.263955682516098,-0.16646072268486023
127,0.7226063013076782,-0.5278053879737854
128,0.2406727522611618,-0.06628590822219849
129,0.23377420008182526,-0.1791040003299713
130,0.03038211539387703,0.21464532613754272
131,0.8307303190231323,0.10829669237136841
132,0.48640403151512146,0.3249169588088989
133,-0.21250025928020477,-0.2644721269607544
134,-0.21752133965492249,-1.187721610069275
135,0.040596332401037216,0.6995542645454407
136,0.3029823899269104,0.22850137948989868
137,0.6561810374259949,0.6136212348937988
138,0.6351652145385742,-0.0765296220779419
139,0.5846638083457947,0.08860722184181213
140,0.08759433031082153,-0.7505342960357666
141,0.5622033476829529,0.6130990386009216
142,0.3212299644947052,-0.00021123886108398438
143,0.29642295837402344,0.1101592481136322
144,0.85401451587677,-0.18229341506958008
145,0.3888176679611206,-0.9486294984817505
146,0.4473571181297302,-0.6720166206359863
147,0.32017844915390015,-0.32712894678115845
148,0.32693037390708923,0.2803666293621063
149,0.25967642664909363,-0.15803658962249756
150,0.09435106813907623,0.5359310507774353
151,1.1275166273117065,-0.4229355454444885
152,0.8273462653160095,-0.9762784838676453
153,0.19559729099273682,-0.7250065803527832
154,0.9016247391700745,-0.543755054473877
155,0.6418711543083191,0.36834919452667236
156,0.27915361523628235,-0.1581657975912094
157,0.2020236849784851,-0.36258062720298767
158,0.7830990552902222,-0.5305392146110535
159,0.6337801218032837,0.2556229829788208
160,0.4000299572944641,-0.7297447919845581
161,0.4365628659725189,0.1467316746711731
162,0.18555881083011627,-0.9330949783325195
163,0.3417891561985016,-0.3851327896118164
164,0.9284193515777588,0.3933316767215729
165,0.46371543407440186,0.69241863489151
166,0.3302653729915619,-0.6202734112739563
167,1.0867513418197632,0.2235475778579712
168,0.30770063400268555,-0.24789823591709137
169,0.13248112797737122,-1.059601068496704
170,0.6762287616729736,-1.3981322050094604
171,0.800595760345459,0.6802743673324585
172,0.09373825788497925,-0.11880764365196228
173,0.6947234272956848,0.975114643573761
174,0.4881990849971771,-0.5466511249542236
175,-0.35965481400489807,-0.38637575507164
176,0.3954208493232727,0.34525635838508606
177,0.1842607706785202,1.2112013101577759
178,0.904853880405426,-0.9899067878723145
179,0.7007449865341187,-0.168023943901062
180,0.945660412311554,-0.34269464015960693
181,0.4475102126598358,-0.294327974319458
182,1.1557741165161133,-0.8981892466545105
183,0.3610212504863739,-0.07823607325553894
184,0.3584073781967163,0.4215990900993347
185,0.17981822788715363,-0.628487229347229
186,0.8924559354782104,-0.007162382826209068
187,0.1121041551232338,-1.1034959554672241
188,0.2513587474822998,0.7153126001358032
189,0.47638392448425293,-0.9587840437889099
190,0.8180485367774963,0.4967678487300873
191,0.724403977394104,-0.08254268765449524
192,0.48791348934173584,0.09967464208602905
193,0.2801315486431122,0.302109956741333
194,0.4445594549179077,-0.6429668068885803
195,0.5654751062393188,-0.964363157749176
196,0.4452771246433258,-0.27690964937210083
197,0.5353299975395203,0.04953250288963318
198,0.26282668113708496,0.4347696900367737
199,0.7618280053138733,-0.6973042488098145
200,-0.14001789689064026,-0.9399971961975098
201,0.06554275751113892,0.41956377029418945
202,0.6087855696678162,-0.8671540021896362
203,0.2999120056629181,-0.3058837056159973
204,0.2887533903121948,-0.6193267107009888
205,1.2577764987945557,-0.10366472601890564
206,0.8573322296142578,-0.4281212091445923
207,0.749641478061676,-0.6023703813552856
208,0.19975845515727997,0.5884320735931396
209,0.48012852668762207,0.2891097068786621
210,0.07416437566280365,-0.8955177068710327
211,0.8435178399085999,-0.9759283661842346
212,0.9287000894546509,-0.5760103464126587
213,0.3523419499397278,-0.8904505968093872
214,0.7779930233955383,0.04300457239151001
215,1.3589447736740112,-1.0573844909667969
216,0.07625225931406021,0.44782325625419617
217,0.31603312492370605,-0.40157410502433777
218,0.5064820051193237,-0.25308874249458313
219,0.2677004039287567,0.06023383140563965
220,1.4251816272735596,-1.6846742630004883
221,0.5304287672042847,1.446302890777588
222,-0.1930595338344574,0.23557990789413452
223,0.3376047611236572,0.8713278770446777
224,0.13918498158454895,0.1588601917028427
225,0.5208002924919128,-0.6376165151596069
226,-0.4468996822834015,1.1015889644622803
227,-0.48068752884864807,-0.4132652282714844
228,-0.8356289267539978,0.44082561135292053
229,-0.10117911547422409,0.5666004419326782
230,0.5805050134658813,0.17978432774543762
231,0.08557715266942978,-0.45840954780578613
232,0.2870101034641266,-0.15159696340560913
233,0.14210402965545654,-0.3013208210468292
234,0.3888392746448517,-1.0901880264282227
235,0.42198851704597473,0.18029999732971191
236,0.040166012942790985,-1.0001537799835205
237,-0.7457306981086731,0.0883321464061737
238,0.0647675171494484,0.12616059184074402
239,0.818758487701416,-0.4736270308494568
240,-0.5645434856414795,0.12814365327358246
241,0.23284490406513214,-0.9552031755447388
242,1.1412280797958374,1.0307765007019043
243,0.9841070175170898,0.25473955273628235
244,0.2314547449350357,-0.5172158479690552
245,0.1376555860042572,0.034321486949920654
246,0.7731435894966125,-0.31192928552627563
247,-0.16385772824287415,-0.14824990928173065
248,0.8701178431510925,-0.965327262878418
249,0.2944115102291107,-1.3733386993408203
250,0.1340785175561905,-0.49071359634399414
251,0.055601853877305984,-0.7461681365966797
252,-0.21470636129379272,-0.25763168931007385
253,0.5775555372238159,-0.3039945960044861
254,0.20984600484371185,-0.030281290411949158
255,0.055278562009334564,1.0322341918945312
256,0.8698630928993225,0.04278375208377838
257,-0.16386917233467102,-1.7049899101257324
258,0.22869634628295898,-0.5811006426811218
259,0.4922918975353241,-0.16556590795516968
260,0.5000007152557373,0.6395910382270813
261,0.6335453987121582,-0.9010211229324341
262,0.03139162063598633,-0.07885570824146271
263,0.2666826546192169,-0.6624882221221924
264,0.7767512202262878,-0.1778903305530548
265,-0.06006651744246483,-0.6185239553451538
266,0.577657163143158,-0.08952394872903824
267,0.7187245488166809,-0.2737981379032135
268,0.9717463850975037,-1.1456977128982544
269,0.2625507712364197,0.12718652188777924
270,0.618844211101532,-0.0830153226852417
271,0.08110933750867844,0.3867276906967163
272,0.4181476831436157,-0.13089662790298462
273,0.12063488364219666,0.11438536643981934
274,0.17620736360549927,-0.48252812027931213
275,0.16291683912277222,0.2047610878944397
276,0.4661848843097687,-0.207408607006073
277,0.44620487093925476,-0.7299803495407104
278,-0.026360632851719856,-1.0934245586395264
279,-0.04614616185426712,-0.3692861795425415
280,-0.2559742033481598,0.2322186827659607
281,0.18016524612903595,0.2584495544433594
282,-0.4137110412120819,1.1422498226165771
283,0.6820349097251892,-0.6819344162940979
284,0.7886170744895935,-0.30061203241348267
285,0.7540841698646545,0.044841498136520386
286,-0.14768773317337036,-0.4213870167732239
287,0.4177621603012085,1.0518267154693604
288,0.7684149146080017,0.052776649594306946
289,-0.0958453118801117,-0.6591252684593201
290,0.8256523013114929,-0.902816891670227
291,0.1487111896276474,-0.6676418781280518
292,-0.3057114779949188,1.1088038682937622
293,0.4708881080150604,0.5089650750160217
294,-0.674338161945343,0.6870618462562561
295,1.1898744106292725,-0.2519764006137848
296,0.2884640395641327,-0.04471661150455475
297,0.2058386355638504,0.34980130195617676
298,0.21928368508815765,0.8178374767303467
299,0.3476243019104004,-0.8501797914505005
