Epoch,Generator Loss,Discriminator Loss
0,0.721472978591919,-0.3562075197696686
1,0.7321361303329468,0.2580220103263855
2,0.6850484609603882,-0.030743073672056198
3,0.6383659243583679,-0.298882395029068
4,0.6448758840560913,0.16283543407917023
5,0.8317553997039795,-0.10166826844215393
6,0.8409709334373474,0.3852914273738861
7,0.5184717178344727,0.0660860687494278
8,0.6889890432357788,-0.0427650511264801
9,0.6092697381973267,-0.22656871378421783
10,0.5176284313201904,0.02232521027326584
11,0.40541884303092957,0.13831350207328796
12,0.6025525331497192,0.1486925184726715
13,0.6539842486381531,0.5028905868530273
14,0.728484034538269,0.16844621300697327
15,0.6034180521965027,0.028559289872646332
16,0.5027218461036682,0.0069271475076675415
17,0.6501244902610779,0.3226897716522217
18,0.7436937093734741,0.15120837092399597
19,0.5634363293647766,0.1196664422750473
20,0.6515539884567261,0.05283418297767639
21,0.6672683954238892,-0.062217969447374344
22,0.4607122540473938,0.09355966001749039
23,0.556287407875061,0.21920447051525116
24,0.28185123205184937,0.29307371377944946
25,0.5368971824645996,-0.21829327940940857
26,0.3167674243450165,0.16049957275390625
27,0.39138004183769226,0.13853967189788818
28,0.5658887624740601,-0.11702707409858704
29,0.6353577375411987,0.02355019748210907
30,0.643560528755188,0.20874765515327454
31,0.496908962726593,0.09288182854652405
32,0.4447050094604492,0.2383270263671875
33,0.36296969652175903,-0.243048757314682
34,0.24518810212612152,0.604878842830658
35,0.5884338021278381,0.440123975276947
36,0.025668293237686157,0.1831008642911911
37,0.8558354377746582,0.0600728765130043
38,0.34160175919532776,0.16599085927009583
39,0.7046531438827515,-0.3135419189929962
40,0.5752457976341248,-0.34689879417419434
41,0.7259833812713623,-0.2549010217189789
42,0.5035252571105957,0.2744825780391693
43,0.386838436126709,0.31353121995925903
44,0.49225914478302,-0.07457610964775085
45,0.25184229016304016,0.3822494149208069
46,0.4982258975505829,-0.13095815479755402
47,0.34294241666793823,-0.22597607970237732
48,0.5178894996643066,0.47550398111343384
49,0.27448803186416626,-0.2501959800720215
50,0.4412885904312134,-0.004347562789916992
51,0.542908787727356,-0.7623077630996704
52,0.12070625275373459,0.24196191132068634
53,0.3098783791065216,-0.33847081661224365
54,0.3550477921962738,0.1895340383052826
55,0.3861074149608612,0.302310585975647
56,0.5210459232330322,0.3579818308353424
57,0.31679853796958923,-0.6536179780960083
58,0.4544650614261627,0.18359968066215515
59,-0.046450987458229065,0.3560298979282379
60,0.15043002367019653,0.7055625319480896
61,0.3410016894340515,0.15695637464523315
62,0.5035017728805542,0.28634902834892273
63,0.5416384339332581,0.6685267090797424
64,0.0037362873554229736,-0.34879636764526367
65,0.42925000190734863,-0.5002816319465637
66,0.24771276116371155,-0.07103905081748962
67,0.32666823267936707,-0.4684120714664459
68,0.36982983350753784,-0.3176790475845337
69,0.35238587856292725,-0.08052676916122437
70,0.18875037133693695,0.4999433755874634
71,0.42533403635025024,0.22506862878799438
72,0.15204854309558868,-0.0640263557434082
73,0.09125757217407227,0.5887325406074524
74,0.03599770367145538,-0.6514949798583984
75,0.027597002685070038,-0.30196064710617065
76,0.25351279973983765,-0.15302175283432007
77,0.037412382662296295,-0.24183225631713867
78,0.26388147473335266,0.17085938155651093
79,0.3538784980773926,0.6689891815185547
80,0.10258413851261139,-0.37324953079223633
81,0.4733630418777466,0.14082252979278564
82,0.10095995664596558,-0.07696264982223511
83,0.7838243246078491,0.4399598240852356
84,0.4730153977870941,0.07684621214866638
85,0.06939388811588287,-0.687320351600647
86,-0.11408312618732452,0.19570402801036835
87,0.6940484046936035,-0.5645045042037964
88,0.21535441279411316,-0.4999829828739166
89,0.18796281516551971,0.9409483671188354
90,0.3283308148384094,0.11979604512453079
91,0.5830325484275818,-0.3556547164916992
92,0.7294623255729675,0.27443528175354004
93,0.3232128918170929,-0.450153648853302
94,0.6663309931755066,0.4371544122695923
95,0.09892242401838303,-0.4761849641799927
96,0.10169587284326553,-0.41571155190467834
97,0.054502904415130615,0.08638454973697662
98,0.2640237808227539,0.4254518449306488
99,0.08623464405536652,0.410768985748291
