symbolic_formula,modelo,arquitectura,tiempo
2,TVAE,10-5,8.465955033898354e-06
2,TVAE,10-5,8.397968485951424e-06
2,TVAE,10-5,8.454080671072006e-06
2,TVAE,10-5,8.638016879558563e-06
2,TVAE,10-5,8.419854566454887e-06
2,TVAE,10-5,8.083879947662354e-06
2,TVAE,10-5,8.153030648827553e-06
2,TVAE,10-5,8.075963705778122e-06
2,TVAE,10-5,8.095987141132355e-06
2,TVAE,10-5,8.089933544397354e-06
2,TVAE,10-5,8.182134479284286e-06
2,TVAE,10-5,8.438946679234505e-06
2,TVAE,10-5,8.329981938004494e-06
2,TVAE,10-5,8.159782737493515e-06
2,TVAE,10-5,8.214963600039482e-06
2,TVAE,10-5,8.062925189733505e-06
2,TVAE,10-5,8.231028914451599e-06
2,TVAE,10-5,8.193077519536018e-06
2,TVAE,10-5,8.464092388749123e-06
2,TVAE,10-5,8.321134373545647e-06
2,TVAE,10-5,8.109025657176971e-06
2,TVAE,10-5,1.148320734500885e-05
2,TVAE,10-5,8.213100954890251e-06
2,TVAE,10-5,8.182832971215248e-06
2,TVAE,10-5,8.678995072841644e-06
2,TVAE,10-5,8.417991921305656e-06
2,TVAE,10-5,8.029863238334656e-06
2,TVAE,10-5,8.194008842110634e-06
2,TVAE,10-5,8.260831236839294e-06
2,TVAE,10-5,8.273869752883911e-06
2,TVAE,10-5,8.143018931150436e-06
2,TVAE,10-5,8.27806070446968e-06
2,TVAE,10-5,8.258037269115448e-06
2,TVAE,10-5,8.357921615242958e-06
2,TVAE,10-5,8.075963705778122e-06
2,TVAE,10-5,8.201925083994865e-06
2,TVAE,10-5,8.122995495796204e-06
2,TVAE,10-5,8.035916835069656e-06
2,TVAE,10-5,8.043134585022926e-06
2,TVAE,10-5,8.167000487446785e-06
2,TVAE,10-5,8.184928447008133e-06
2,TVAE,10-5,8.062925189733505e-06
2,TVAE,10-5,8.09994526207447e-06
2,TVAE,10-5,8.44709575176239e-06
2,TVAE,10-5,8.260831236839294e-06
2,TVAE,10-5,8.084112778306007e-06
2,TVAE,10-5,8.024973794817924e-06
2,TVAE,10-5,8.224043995141983e-06
2,TVAE,10-5,8.116010576486588e-06
2,TVAE,10-5,8.059898391366005e-06
2,TVAE,10-5,8.150935173034668e-06
2,TVAE,10-5,8.064089342951775e-06
2,TVAE,10-5,8.085975423455238e-06
2,TVAE,10-5,8.056871592998505e-06
2,TVAE,10-5,8.03614966571331e-06
2,TVAE,10-5,8.224043995141983e-06
2,TVAE,10-5,8.050817996263504e-06
2,TVAE,10-5,8.286908268928528e-06
2,TVAE,10-5,8.1679318100214e-06
2,TVAE,10-5,8.183065801858902e-06
2,TVAE,10-5,8.02590511739254e-06
2,TVAE,10-5,8.085975423455238e-06
2,TVAE,10-5,8.141156286001205e-06
2,TVAE,10-5,8.006114512681961e-06
2,TVAE,10-5,8.054077625274658e-06
2,TVAE,10-5,8.176080882549286e-06
2,TVAE,10-5,8.089933544397354e-06
2,TVAE,10-5,8.058035746216774e-06
2,TVAE,10-5,8.362112566828728e-06
2,TVAE,10-5,8.074101060628891e-06
2,TVAE,10-5,8.034054189920425e-06
2,TVAE,10-5,8.009839802980423e-06
2,TVAE,10-5,8.088070899248123e-06
2,TVAE,10-5,8.018920198082924e-06
2,TVAE,10-5,8.053146302700043e-06
2,TVAE,10-5,8.039874956011772e-06
2,TVAE,10-5,8.304137736558914e-06
2,TVAE,10-5,8.177012205123901e-06
2,TVAE,10-5,8.13300721347332e-06
2,TVAE,10-5,8.139992132782936e-06
2,TVAE,10-5,8.36583785712719e-06
2,TVAE,10-5,8.105998858809471e-06
2,TVAE,10-5,8.086208254098892e-06
2,TVAE,10-5,8.349074050784111e-06
2,TVAE,10-5,8.07107426226139e-06
2,TVAE,10-5,8.127884939312935e-06
2,TVAE,10-5,8.03195871412754e-06
2,TVAE,10-5,8.089002221822739e-06
2,TVAE,10-5,8.187955245375633e-06
2,TVAE,10-5,8.082017302513123e-06
2,TVAE,10-5,8.218921720981598e-06
2,TVAE,10-5,8.024042472243309e-06
2,TVAE,10-5,8.085975423455238e-06
2,TVAE,10-5,8.102040737867355e-06
2,TVAE,10-5,8.231960237026215e-06
2,TVAE,10-5,8.063158020377159e-06
2,TVAE,10-5,8.140923455357552e-06
2,TVAE,10-5,8.1558246165514e-06
2,TVAE,10-5,8.085044100880623e-06
2,TVAE,10-5,8.146045729517937e-06
2,TVAE,10-5,8.056173101067543e-06
2,TVAE,10-5,8.002156391739845e-06
2,TVAE,10-5,9.85083170235157e-06
2,TVAE,10-5,8.333008736371994e-06
2,TVAE,10-5,8.236849680542946e-06
2,TVAE,10-5,8.078990504145622e-06
2,TVAE,10-5,8.242903277277946e-06
2,TVAE,10-5,8.078059181571007e-06
2,TVAE,10-5,8.06618481874466e-06
2,TVAE,10-5,8.222879841923714e-06
2,TVAE,10-5,8.034054189920425e-06
2,TVAE,10-5,8.075032383203506e-06
2,TVAE,10-5,8.13300721347332e-06
2,TVAE,10-5,8.03195871412754e-06
2,TVAE,10-5,8.214032277464867e-06
2,TVAE,10-5,8.217059075832367e-06
2,TVAE,10-5,8.028000593185425e-06
2,TVAE,10-5,8.129049092531204e-06
2,TVAE,10-5,8.060131222009659e-06
2,TVAE,10-5,8.044997230172157e-06
2,TVAE,10-5,8.024042472243309e-06
2,TVAE,10-5,8.043134585022926e-06
2,TVAE,10-5,8.048024028539658e-06
2,TVAE,10-5,8.072936907410622e-06
2,TVAE,10-5,8.038943633437157e-06
2,TVAE,10-5,8.364906534552574e-06
2,TVAE,10-5,8.316012099385262e-06
2,TVAE,10-5,8.189119398593903e-06
2,TVAE,10-5,8.214032277464867e-06
2,TVAE,10-5,8.144183084368706e-06
2,TVAE,10-5,7.988885045051575e-06
2,TVAE,10-5,8.06199386715889e-06
2,TVAE,10-5,8.082948625087738e-06
2,TVAE,10-5,8.190982043743134e-06
2,TVAE,10-5,7.973052561283112e-06
2,TVAE,10-5,8.016126230359077e-06
2,TVAE,10-5,8.048024028539658e-06
2,TVAE,10-5,1.0794959962368011e-05
2,TVAE,10-5,8.604023605585098e-06
2,TVAE,10-5,8.065951988101006e-06
2,TVAE,10-5,8.19796696305275e-06
2,TVAE,10-5,8.048955351114273e-06
2,TVAE,10-5,8.02287831902504e-06
2,TVAE,10-5,8.045928552746773e-06
2,TVAE,10-5,8.095987141132355e-06
2,TVAE,10-5,8.028000593185425e-06
2,TVAE,10-5,8.158152922987938e-06
2,TVAE,10-5,8.020084351301193e-06
2,TVAE,10-5,8.072936907410622e-06
2,TVAE,10-5,8.251983672380447e-06
2,TVAE,10-5,8.010072633624077e-06
2,TVAE,10-5,8.029164746403694e-06
2,TVAE,10-5,8.06804746389389e-06
2,TVAE,10-5,8.180039003491402e-06
2,TVAE,10-5,8.081085979938507e-06
2,TVAE,10-5,8.107861503958702e-06
2,TVAE,10-5,8.051982149481773e-06
2,TVAE,10-5,8.09505581855774e-06
2,TVAE,10-5,8.194008842110634e-06
2,TVAE,10-5,8.133938536047935e-06
2,TVAE,10-5,8.281087502837181e-06
2,TVAE,10-5,8.1679318100214e-06
2,TVAE,10-5,8.167000487446785e-06
2,TVAE,10-5,8.038943633437157e-06
2,TVAE,10-5,8.286908268928528e-06
2,TVAE,10-5,8.024973794817924e-06
2,TVAE,10-5,8.081784471869469e-06
2,TVAE,10-5,8.079921826720238e-06
2,TVAE,10-5,8.100178092718124e-06
2,TVAE,10-5,8.088070899248123e-06
2,TVAE,10-5,8.06502066552639e-06
2,TVAE,10-5,8.066883310675621e-06
2,TVAE,10-5,8.30087810754776e-06
2,TVAE,10-5,1.4464138075709343e-05
2,TVAE,10-5,2.401811070740223e-05
2,TVAE,10-5,1.6905134543776512e-05
2,TVAE,10-5,1.375819556415081e-05
2,TVAE,10-5,1.5851808711886406e-05
2,TVAE,10-5,1.6787089407444e-05
2,TVAE,10-5,1.8727034330368042e-05
2,TVAE,10-5,2.06890981644392e-05
2,TVAE,10-5,2.8024893254041672e-05
2,TVAE,10-5,2.864701673388481e-05
2,TVAE,10-5,2.2810185328125954e-05
2,TVAE,10-5,1.856801100075245e-05
2,TVAE,10-5,1.9387109205126762e-05
2,TVAE,10-5,2.397294156253338e-05
2,TVAE,10-5,3.198790363967419e-05
2,TVAE,10-5,2.859998494386673e-05
2,TVAE,10-5,3.0561117455363274e-05
2,TVAE,10-5,2.99189705401659e-05
2,TVAE,10-5,2.9967864975333214e-05
2,TVAE,10-5,2.800603397190571e-05
2,TVAE,10-5,2.2789929062128067e-05
2,TVAE,10-5,2.2688880562782288e-05
2,TVAE,10-5,2.2985972464084625e-05
2,TVAE,10-5,2.2701919078826904e-05
2,TVAE,10-5,2.271495759487152e-05
2,TVAE,10-5,2.2710999473929405e-05
2,TVAE,10-5,2.2694934159517288e-05
2,TVAE,10-5,2.2770138457417488e-05
2,TVAE,10-5,2.6717782020568848e-05
2,TVAE,10-5,8.479924872517586e-06
2,TVAE,10-5,8.089002221822739e-06
2,TVAE,10-5,8.053844794631004e-06
2,TVAE,10-5,8.068978786468506e-06
2,TVAE,10-5,8.220085874199867e-06
2,TVAE,10-5,8.075032383203506e-06
2,TVAE,10-5,8.065951988101006e-06
2,TVAE,10-5,8.037080988287926e-06
2,TVAE,10-5,8.061062544584274e-06
2,TVAE,10-5,8.114147931337357e-06
2,TVAE,10-5,8.073868229985237e-06
2,TVAE,10-5,8.105067536234856e-06
2,TVAE,10-5,8.066883310675621e-06
2,TVAE,10-5,8.075032383203506e-06
2,TVAE,10-5,8.353032171726227e-06
2,TVAE,10-5,8.256873115897179e-06
2,TVAE,10-5,8.06199386715889e-06
2,TVAE,10-5,8.048955351114273e-06
2,TVAE,10-5,8.078990504145622e-06
2,TVAE,10-5,8.066883310675621e-06
2,TVAE,10-5,8.06618481874466e-06
2,TVAE,10-5,8.040107786655426e-06
2,TVAE,10-5,8.00006091594696e-06
2,TVAE,10-5,8.078990504145622e-06
2,TVAE,10-5,8.031027391552925e-06
2,TVAE,10-5,8.10297206044197e-06
2,TVAE,10-5,8.072005584836006e-06
2,TVAE,10-5,9.868061169981956e-06
2,TVAE,10-5,8.099013939499855e-06
2,TVAE,10-5,8.06502066552639e-06
2,TVAE,10-5,8.107861503958702e-06
2,TVAE,10-5,8.168863132596016e-06
2,TVAE,10-5,8.09691846370697e-06
2,TVAE,10-5,8.088070899248123e-06
2,TVAE,10-5,8.109956979751587e-06
2,TVAE,10-5,8.112983778119087e-06
2,TVAE,10-5,8.086208254098892e-06
2,TVAE,10-5,8.03312286734581e-06
2,TVAE,10-5,8.085044100880623e-06
2,TVAE,10-5,8.247094228863716e-06
2,TVAE,10-5,8.052913472056389e-06
2,TVAE,10-5,8.094124495983124e-06
2,TVAE,10-5,8.096219971776009e-06
2,TVAE,10-5,8.050119504332542e-06
2,TVAE,10-5,8.080853149294853e-06
2,TVAE,10-5,8.044997230172157e-06
2,TVAE,10-5,8.107861503958702e-06
2,TVAE,10-5,8.09389166533947e-06
2,TVAE,10-5,8.051050826907158e-06
2,TVAE,10-5,8.085044100880623e-06
2,TVAE,10-5,8.095987141132355e-06
2,TVAE,10-5,8.049886673688889e-06
2,TVAE,10-5,8.050817996263504e-06
2,TVAE,10-5,8.086906746029854e-06
2,TVAE,10-5,8.2461629062891e-06
2,TVAE,10-5,8.077127858996391e-06
2,TVAE,10-5,8.100178092718124e-06
2,TVAE,10-5,8.086906746029854e-06
2,TVAE,10-5,8.068978786468506e-06
2,TVAE,10-5,8.05594027042389e-06
2,TVAE,10-5,8.032890036702156e-06
2,TVAE,10-5,8.042901754379272e-06
2,TVAE,10-5,8.228933438658714e-06
2,TVAE,10-5,8.122995495796204e-06
2,TVAE,10-5,8.087139576673508e-06
2,TVAE,10-5,8.087139576673508e-06
2,TVAE,10-5,8.059898391366005e-06
2,TVAE,10-5,8.059898391366005e-06
2,TVAE,10-5,8.043134585022926e-06
2,TVAE,10-5,8.105998858809471e-06
2,TVAE,10-5,8.061062544584274e-06
2,TVAE,10-5,8.123926818370819e-06
2,TVAE,10-5,8.13184306025505e-06
2,TVAE,10-5,8.032191544771194e-06
2,TVAE,10-5,8.05896706879139e-06
2,TVAE,10-5,8.049886673688889e-06
2,TVAE,10-5,8.082948625087738e-06
2,TVAE,10-5,8.119968697428703e-06
2,TVAE,10-5,8.121132850646973e-06
2,TVAE,10-5,8.080853149294853e-06
2,TVAE,10-5,8.07107426226139e-06
2,TVAE,10-5,8.070142939686775e-06
2,TVAE,10-5,8.076895028352737e-06
2,TVAE,10-5,8.078059181571007e-06
2,TVAE,10-5,8.06199386715889e-06
2,TVAE,10-5,8.319970220327377e-06
2,TVAE,10-5,8.065951988101006e-06
2,TVAE,10-5,8.118106052279472e-06
2,TVAE,10-5,8.06385651230812e-06
2,TVAE,10-5,8.076196536421776e-06
2,TVAE,10-5,8.039874956011772e-06
2,TVAE,10-5,8.06082971394062e-06
2,TVAE,10-5,8.050119504332542e-06
2,TVAE,10-5,8.058035746216774e-06
2,TVAE,10-5,8.02287831902504e-06
2,TVAE,10-5,8.094124495983124e-06
2,TVAE,10-5,8.085975423455238e-06
2,TVAE,10-5,8.041039109230042e-06
2,TVAE,10-5,8.070142939686775e-06
2,TVAE,10-5,8.049886673688889e-06
2,TVAE,10-5,8.085044100880623e-06
2,TVAE,10-5,8.095987141132355e-06
2,TVAE,10-5,8.10110941529274e-06
2,TVAE,10-5,8.125090971589088e-06
2,TVAE,10-5,8.031027391552925e-06
2,TVAE,10-5,8.055008947849274e-06
2,TVAE,10-5,8.055008947849274e-06
2,TVAE,10-5,8.302973583340645e-06
2,TVAE,10-5,8.05896706879139e-06
2,TVAE,10-5,8.000992238521576e-06
2,TVAE,10-5,8.092029020190239e-06
2,TVAE,10-5,8.090166375041008e-06
2,TVAE,10-5,8.067814633250237e-06
2,TVAE,10-5,8.088070899248123e-06
2,TVAE,10-5,8.052913472056389e-06
2,TVAE,10-5,8.066883310675621e-06
2,TVAE,10-5,1.2825941666960716e-05
2,TVAE,10-5,8.242204785346985e-06
2,TVAE,10-5,8.319038897752762e-06
2,TVAE,10-5,8.05594027042389e-06
2,TVAE,10-5,8.069910109043121e-06
2,TVAE,10-5,8.13906081020832e-06
2,TVAE,10-5,8.05896706879139e-06
2,TVAE,10-5,8.075963705778122e-06
2,TVAE,10-5,8.032890036702156e-06
2,TVAE,10-5,8.054077625274658e-06
2,TVAE,10-5,8.032890036702156e-06
2,TVAE,10-5,8.116010576486588e-06
2,TVAE,10-5,8.130911737680435e-06
2,TVAE,10-5,8.078990504145622e-06
2,TVAE,10-5,8.067116141319275e-06
2,TVAE,10-5,8.251052349805832e-06
2,TVAE,10-5,8.076895028352737e-06
2,TVAE,10-5,8.120201528072357e-06
2,TVAE,10-5,8.028000593185425e-06
2,TVAE,10-5,8.183997124433517e-06
2,TVAE,10-5,8.072936907410622e-06
2,TVAE,10-5,8.036848157644272e-06
2,TVAE,10-5,8.092960342764854e-06
2,TVAE,10-5,8.068978786468506e-06
2,TVAE,10-5,8.021946996450424e-06
2,TVAE,10-5,8.061062544584274e-06
2,TVAE,10-5,8.01985152065754e-06
2,TVAE,10-5,8.031027391552925e-06
2,TVAE,10-5,8.072005584836006e-06
2,TVAE,10-5,8.038012310862541e-06
2,TVAE,10-5,8.06502066552639e-06
2,TVAE,10-5,8.06804746389389e-06
2,TVAE,10-5,8.042901754379272e-06
2,TVAE,10-5,8.044997230172157e-06
2,TVAE,10-5,8.053146302700043e-06
2,TVAE,10-5,8.072005584836006e-06
2,TVAE,10-5,8.036848157644272e-06
2,TVAE,10-5,8.05594027042389e-06
2,TVAE,10-5,8.739996701478958e-06
2,TVAE,10-5,1.0448973625898361e-05
2,TVAE,10-5,8.607050403952599e-06
2,TVAE,10-5,8.202856406569481e-06
2,TVAE,10-5,8.1679318100214e-06
2,TVAE,10-5,8.06199386715889e-06
2,TVAE,10-5,8.051982149481773e-06
2,TVAE,10-5,8.000992238521576e-06
2,TVAE,10-5,8.024042472243309e-06
2,TVAE,10-5,8.077826350927353e-06
2,TVAE,10-5,7.966998964548111e-06
2,TVAE,10-5,8.004950359463692e-06
2,TVAE,10-5,8.018221706151962e-06
2,TVAE,10-5,7.99400731921196e-06
2,TVAE,10-5,8.015893399715424e-06
2,TVAE,10-5,8.017988875508308e-06
2,TVAE,10-5,8.012866601347923e-06
2,TVAE,10-5,7.994938641786575e-06
2,TVAE,10-5,7.984926924109459e-06
2,TVAE,10-5,8.044997230172157e-06
2,TVAE,10-5,8.009839802980423e-06
2,TVAE,10-5,8.020084351301193e-06
2,TVAE,10-5,7.981900125741959e-06
2,TVAE,10-5,8.192146196961403e-06
2,TVAE,10-5,8.045928552746773e-06
2,TVAE,10-5,8.034054189920425e-06
2,TVAE,10-5,8.03195871412754e-06
2,TVAE,10-5,8.244998753070831e-06
2,TVAE,10-5,8.02287831902504e-06
2,TVAE,10-5,8.035916835069656e-06
2,TVAE,10-5,8.023809641599655e-06
2,TVAE,10-5,8.099013939499855e-06
2,TVAE,10-5,8.016126230359077e-06
2,TVAE,10-5,8.031027391552925e-06
2,TVAE,10-5,8.007977157831192e-06
2,TVAE,10-5,2.6948051527142525e-05
2,TVAE,10-5,2.5446992367506027e-05
2,TVAE,10-5,1.9328901544213295e-05
2,TVAE,10-5,8.267117664217949e-06
2,TVAE,10-5,8.05896706879139e-06
2,TVAE,10-5,8.143950253725052e-06
2,TVAE,10-5,8.073169738054276e-06
2,TVAE,10-5,8.029863238334656e-06
2,TVAE,10-5,8.045230060815811e-06
2,TVAE,10-5,8.055008947849274e-06
2,TVAE,10-5,8.310889825224876e-06
2,TVAE,10-5,8.070841431617737e-06
2,TVAE,10-5,8.041970431804657e-06
2,TVAE,10-5,8.089933544397354e-06
2,TVAE,10-5,8.032890036702156e-06
2,TVAE,10-5,8.085975423455238e-06
2,TVAE,10-5,8.092029020190239e-06
2,TVAE,10-5,8.048024028539658e-06
2,TVAE,10-5,8.046859875321388e-06
2,TVAE,10-5,8.081085979938507e-06
2,TVAE,10-5,8.06199386715889e-06
2,TVAE,10-5,8.091097697615623e-06
2,TVAE,10-5,8.094124495983124e-06
2,TVAE,10-5,8.075963705778122e-06
2,TVAE,10-5,8.085975423455238e-06
2,TVAE,10-5,8.079921826720238e-06
2,TVAE,10-5,8.111121132969856e-06
2,TVAE,10-5,8.074101060628891e-06
2,TVAE,10-5,8.09808261692524e-06
2,TVAE,10-5,8.06385651230812e-06
2,TVAE,10-5,8.087139576673508e-06
2,TVAE,10-5,8.109956979751587e-06
2,TVAE,10-5,8.055008947849274e-06
2,TVAE,10-5,8.021015673875809e-06
2,TVAE,10-5,8.228933438658714e-06
2,TVAE,10-5,8.035916835069656e-06
2,TVAE,10-5,8.043833076953888e-06
2,TVAE,10-5,8.02287831902504e-06
2,TVAE,10-5,8.077826350927353e-06
2,TVAE,10-5,1.531001180410385e-05
2,TVAE,10-5,8.10716301202774e-06
2,TVAE,10-5,8.103903383016586e-06
2,TVAE,10-5,8.116941899061203e-06
2,TVAE,10-5,8.044997230172157e-06
2,TVAE,10-5,8.051050826907158e-06
2,TVAE,10-5,8.03312286734581e-06
2,TVAE,10-5,8.06082971394062e-06
2,TVAE,10-5,8.146977052092552e-06
2,TVAE,10-5,8.050119504332542e-06
2,TVAE,10-5,8.119037374854088e-06
2,TVAE,10-5,8.075963705778122e-06
2,TVAE,10-5,8.079921826720238e-06
2,TVAE,10-5,8.074101060628891e-06
2,TVAE,10-5,8.036848157644272e-06
2,TVAE,10-5,8.09505581855774e-06
2,TVAE,10-5,8.06618481874466e-06
2,TVAE,10-5,8.397037163376808e-06
2,TVAE,10-5,8.284114301204681e-06
2,TVAE,10-5,8.107861503958702e-06
2,TVAE,10-5,8.044065907597542e-06
2,TVAE,10-5,8.044065907597542e-06
2,TVAE,10-5,8.19796696305275e-06
2,TVAE,10-5,8.040107786655426e-06
2,TVAE,10-5,8.05594027042389e-06
2,TVAE,10-5,8.092029020190239e-06
2,TVAE,10-5,8.084811270236969e-06
2,TVAE,10-5,8.049886673688889e-06
2,TVAE,10-5,8.040806278586388e-06
2,TVAE,10-5,8.059898391366005e-06
2,TVAE,10-5,8.041039109230042e-06
2,TVAE,10-5,8.021946996450424e-06
2,TVAE,10-5,8.026137948036194e-06
2,TVAE,10-5,8.07107426226139e-06
2,TVAE,10-5,8.086906746029854e-06
2,TVAE,10-5,8.011935278773308e-06
2,TVAE,10-5,8.038943633437157e-06
2,TVAE,10-5,8.06502066552639e-06
2,TVAE,10-5,8.014962077140808e-06
2,TVAE,10-5,8.040107786655426e-06
2,TVAE,10-5,8.075032383203506e-06
2,TVAE,10-5,8.244067430496216e-06
2,TVAE,10-5,8.004950359463692e-06
2,TVAE,10-5,7.980037480592728e-06
2,TVAE,10-5,8.014962077140808e-06
2,TVAE,10-5,8.05594027042389e-06
2,TVAE,10-5,7.992144674062729e-06
2,TVAE,10-5,8.046161383390427e-06
2,TVAE,10-5,8.066883310675621e-06
2,TVAE,10-5,8.008908480405807e-06
2,TVAE,10-5,8.051050826907158e-06
2,TVAE,10-5,8.02893191576004e-06
2,TVAE,10-5,8.108792826533318e-06
2,TVAE,10-5,9.682029485702515e-06
2,TVAE,10-5,8.020084351301193e-06
2,TVAE,10-5,8.042901754379272e-06
2,TVAE,10-5,8.063158020377159e-06
2,TVAE,10-5,8.080853149294853e-06
2,TVAE,10-5,8.023111149668694e-06
2,TVAE,10-5,8.039874956011772e-06
2,TVAE,10-5,8.073169738054276e-06
2,TVAE,10-5,8.058035746216774e-06
2,TVAE,10-5,8.051982149481773e-06
2,TVAE,10-5,8.214032277464867e-06
2,TVAE,10-5,8.067116141319275e-06
2,TVAE,10-5,8.047092705965042e-06
2,TVAE,10-5,8.050817996263504e-06
2,TVAE,10-5,8.09505581855774e-06
2,TVAE,10-5,8.110888302326202e-06
2,TVAE,10-5,8.064089342951775e-06
2,TVAE,10-5,8.06804746389389e-06
2,TVAE,10-5,8.098781108856201e-06
2,TVAE,10-5,8.05594027042389e-06
2,TVAE,10-5,8.001923561096191e-06
2,TVAE,10-5,8.146045729517937e-06
2,TVAE,10-5,8.13906081020832e-06
2,TVAE,10-5,8.048024028539658e-06
2,TVAE,10-5,8.076895028352737e-06
2,TVAE,10-5,8.055008947849274e-06
2,TVAE,10-5,8.066883310675621e-06
2,TVAE,10-5,7.99703411757946e-06
2,TVAE,10-5,8.268048986792564e-06
2,TVAE,10-5,8.058035746216774e-06
2,TVAE,10-5,8.047092705965042e-06
2,TVAE,10-5,8.023111149668694e-06
2,TVAE,10-5,8.045928552746773e-06
2,TVAE,10-5,8.075032383203506e-06
2,TVAE,10-5,8.312053978443146e-06
2,TVAE,10-5,8.051050826907158e-06
2,TVAE,10-5,8.073868229985237e-06
2,TVAE,10-5,8.03917646408081e-06
2,TVAE,10-5,8.060131222009659e-06
2,TVAE,10-5,8.058035746216774e-06
2,TVAE,10-5,8.068978786468506e-06
2,TVAE,10-5,8.097151294350624e-06
2,TVAE,10-5,8.085975423455238e-06
2,TVAE,10-5,8.101807907223701e-06
2,TVAE,10-5,8.059898391366005e-06
2,TVAE,10-5,8.043833076953888e-06
2,TVAE,10-5,8.050119504332542e-06
2,TVAE,10-5,8.085975423455238e-06
2,TVAE,10-5,8.085975423455238e-06
2,TVAE,10-5,8.119968697428703e-06
2,TVAE,10-5,8.026137948036194e-06
2,TVAE,10-5,8.082948625087738e-06
2,TVAE,10-5,8.092029020190239e-06
2,TVAE,10-5,8.001923561096191e-06
2,TVAE,10-5,8.085044100880623e-06
2,TVAE,10-5,8.032890036702156e-06
2,TVAE,10-5,8.03312286734581e-06
2,TVAE,10-5,8.287141099572182e-06
2,TVAE,10-5,8.038943633437157e-06
2,TVAE,10-5,8.067116141319275e-06
2,TVAE,10-5,8.060131222009659e-06
2,TVAE,10-5,8.024042472243309e-06
2,TVAE,10-5,8.020084351301193e-06
2,TVAE,10-5,8.06082971394062e-06
2,TVAE,10-5,8.801929652690887e-06
2,TVAE,10-5,7.984926924109459e-06
2,TVAE,10-5,8.055008947849274e-06
2,TVAE,10-5,8.038943633437157e-06
2,TVAE,10-5,8.06502066552639e-06
2,TVAE,10-5,8.038943633437157e-06
2,TVAE,10-5,8.07107426226139e-06
2,TVAE,10-5,8.078990504145622e-06
2,TVAE,10-5,8.056871592998505e-06
2,TVAE,10-5,8.041039109230042e-06
2,TVAE,10-5,8.039874956011772e-06
2,TVAE,10-5,8.007977157831192e-06
2,TVAE,10-5,8.05594027042389e-06
2,TVAE,10-5,8.029164746403694e-06
2,TVAE,10-5,8.072005584836006e-06
2,TVAE,10-5,8.03009606897831e-06
2,TVAE,10-5,8.288072422146797e-06
2,TVAE,10-5,8.089002221822739e-06
2,TVAE,10-5,8.07107426226139e-06
2,TVAE,10-5,8.05896706879139e-06
2,TVAE,10-5,8.078059181571007e-06
2,TVAE,10-5,8.075963705778122e-06
2,TVAE,10-5,8.059898391366005e-06
2,TVAE,10-5,8.028000593185425e-06
2,TVAE,10-5,8.055008947849274e-06
2,TVAE,10-5,8.113915100693703e-06
2,TVAE,10-5,8.060131222009659e-06
2,TVAE,10-5,8.052913472056389e-06
2,TVAE,10-5,8.231028914451599e-06
2,TVAE,10-5,8.116941899061203e-06
2,TVAE,10-5,8.078059181571007e-06
2,TVAE,10-5,8.057104423642159e-06
2,TVAE,10-5,8.142786100506783e-06
2,TVAE,10-5,8.068978786468506e-06
2,TVAE,10-5,8.077826350927353e-06
2,TVAE,10-5,8.072005584836006e-06
2,TVAE,10-5,8.080853149294853e-06
2,TVAE,10-5,8.081085979938507e-06
2,TVAE,10-5,8.23289155960083e-06
2,TVAE,10-5,8.056871592998505e-06
2,TVAE,10-5,8.083181455731392e-06
2,TVAE,10-5,8.050119504332542e-06
2,TVAE,10-5,8.047092705965042e-06
2,TVAE,10-5,8.103903383016586e-06
2,TVAE,10-5,8.082948625087738e-06
2,TVAE,10-5,8.076196536421776e-06
2,TVAE,10-5,8.038012310862541e-06
2,TVAE,10-5,8.084112778306007e-06
2,TVAE,10-5,8.065951988101006e-06
2,TVAE,10-5,8.05896706879139e-06
2,TVAE,10-5,8.05594027042389e-06
2,TVAE,10-5,8.038012310862541e-06
2,TVAE,10-5,8.102040737867355e-06
2,TVAE,10-5,8.05896706879139e-06
2,TVAE,10-5,8.028000593185425e-06
2,TVAE,10-5,8.035916835069656e-06
2,TVAE,10-5,8.051982149481773e-06
2,TVAE,10-5,8.061062544584274e-06
2,TVAE,10-5,8.019153028726578e-06
2,TVAE,10-5,8.059199899435043e-06
2,TVAE,10-5,8.040107786655426e-06
2,TVAE,10-5,8.01985152065754e-06
2,TVAE,10-5,8.250819519162178e-06
2,TVAE,10-5,8.091097697615623e-06
2,TVAE,10-5,9.929994121193886e-06
2,TVAE,10-5,8.082017302513123e-06
2,TVAE,10-5,8.089933544397354e-06
2,TVAE,10-5,8.081085979938507e-06
2,TVAE,10-5,8.05896706879139e-06
2,TVAE,10-5,8.041039109230042e-06
2,TVAE,10-5,8.057104423642159e-06
2,TVAE,10-5,8.007045835256577e-06
2,TVAE,10-5,8.041039109230042e-06
2,TVAE,10-5,8.024973794817924e-06
2,TVAE,10-5,8.023111149668694e-06
2,TVAE,10-5,8.05594027042389e-06
2,TVAE,10-5,8.03009606897831e-06
2,TVAE,10-5,8.017057552933693e-06
2,TVAE,10-5,8.048955351114273e-06
2,TVAE,10-5,8.020084351301193e-06
2,TVAE,10-5,8.044997230172157e-06
2,TVAE,10-5,8.046161383390427e-06
2,TVAE,10-5,8.05780291557312e-06
2,TVAE,10-5,8.02590511739254e-06
2,TVAE,10-5,8.012866601347923e-06
2,TVAE,10-5,8.278992027044296e-06
2,TVAE,10-5,8.091097697615623e-06
